voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,cycle,capacity
4.174272586710526,0.05241662826879042,5.416131857047548,-1.943031557850378,2.4655776709502466,11358.170000000002,6.770152812402907e-05,1.2697983283335672,0.22118889197017544,0.10366630660374314,2.9237735742825888,0.943377629711905,0.03418889821430556,560.0,-0.0005958673765536687,2.7283440051864876,1.0,1.0
4.125548641320755,0.06605847230069349,1.704110973501393,-0.3311457841748956,,,1.7367190125310872e-05,2.706889161140592,0.11868249245238094,0.002567296447814085,26.558186290835412,3.619281367656353,0.37919382115220673,11518.229999999996,8.036413713571323e-08,0.8062266163223752,2.0,0.9958268746449471
4.11390313562963,0.06383847192414441,1.6569072411258765,-0.06911615578056629,64.81057918570323,98573.71000000002,1.0114514046828152e-05,2.8840174738092066,0.46343180340420703,0.0536378113420515,30.40937696808318,-5.303945603587411,2.434032206282014,18743.70000000001,-4.70838691257861e-06,0.27340927947974664,3.0,1.0107679591625995
4.18617643550173,0.04075199406159136,11.45874046993994,-3.0762142520205846,2.29809347168653,3632.320000000007,2.6685706851449642e-05,0.7763634334987448,0.22437511371153845,0.1073442028845631,2.5678728759752345,0.8163194693353076,0.03159655993861111,510.0,-0.000684114986330573,2.761451504965003,4.0,0.9437164962913268
4.185750052037037,0.040889664050063536,10.832688792635523,-2.979214292605422,2.303348019938969,3633.649999999965,2.929113912228295e-05,0.8019580398096109,0.22988326848400004,0.10927477778647447,2.5737102063941455,0.8141722977843628,0.031100217865138887,490.0,-0.0007246566285042018,2.7161408534615648,5.0,0.9445812648761225
4.185256953143939,0.0415785095043139,10.472962800810484,-2.921865628355596,2.307164303009825,3640.280000000028,3.087691971899683e-05,0.8167939801598144,0.22658090473265308,0.1070436505489673,2.578106989931793,0.8203997140944395,0.030017675033333333,480.0,-0.0007236092880826531,2.75125099088236,6.0,0.9451869333579765
4.181600899906542,0.045975654164764596,8.166492991420306,-2.5239483640749225,2.3096489893139704,3644.579999999958,4.6223609890638976e-05,0.9681638600418243,0.22757045528297876,0.10548979730540728,2.5202904005740865,0.7851607706314657,0.028900163610138887,460.0,-0.0007463863749976876,2.77179618291652,7.0,0.9448827233132766
4.18547256992647,0.041533280254533275,10.754251686475923,-2.966623122213462,2.310338594946224,3638.0800000000163,2.9649677799935116e-05,0.8157846624173942,0.23025546145833334,0.11039486450615688,2.562682694083578,0.8131899607041434,0.02986953536277778,470.0,-0.0007624682458684325,2.7407837374651103,8.0,0.9462209210867174
4.185185974186046,0.04152496058759209,10.327270625302432,-2.898002141926197,2.3117118420660057,3640.460000000021,3.1745927452108644e-05,0.832233788272077,0.22806515602291666,0.10939637100857837,2.572731795956206,0.8183984437431787,0.029581733255277777,470.0,-0.00075513275100901,2.7631899942206566,9.0,0.9463848955574949
4.185242525917603,0.04172523916563313,10.532659862415674,-2.9306049053832974,2.3129872820366453,3642.5599999999977,3.0619718488286444e-05,0.8282152064332127,0.22785615612127658,0.1089221008604531,2.548287989800828,0.8098867015755777,0.028927502691388888,460.0,-0.0007683291589685477,2.7730328318024338,10.0,0.9467471987593342
4.184419180040486,0.04251033459757365,9.766583741540714,-2.8063486951208496,2.3140224776018052,3644.2700000000186,3.46881248287105e-05,0.8622390250861697,0.22536276700638297,0.10848748726578791,2.5648509007572793,0.815882144710523,0.02860706323083333,460.0,-0.0007648990550948196,2.764566436669907,11.0,0.9468000864504097
4.1852013020532315,0.04165501802352759,10.436635387985712,-2.9155168552285944,2.315427191794011,3646.460000000021,3.114222154139581e-05,0.8193243426884315,0.22976017904,0.10765694512006062,2.5249239338850087,0.7922037474943849,0.02789900222958333,440.0,-0.0007948603432015809,2.758993439781869,12.0,0.947241775319571
4.184789112200772,0.04233807493177019,10.19238633669292,-2.876001003959491,2.3160450503646945,3647.5599999999977,3.2448923510420194e-05,0.8489765176968302,0.22824444953333334,0.10700238450537168,2.5317792131853305,0.7896508456226062,0.027713986589305552,440.0,-0.0007904273862793149,2.7781722446119876,13.0,0.9472946287847731
4.184956905753968,0.041739699825941064,10.124509630708012,-2.8644242191509695,2.3165543274293925,3648.320000000007,3.296486585243083e-05,0.8483160932748934,0.22415171448043478,0.10723610201158074,2.5422217840547705,0.8024193447659725,0.02783393945527778,450.0,-0.000773578300186864,2.758247922042606,14.0,0.9473554749152796
4.185027333601532,0.04194918280123076,10.314607586520017,-2.8964064464674646,2.317186670404599,3649.1300000000047,3.175110159692057e-05,0.824436062051862,0.22596237803777777,0.10692609730440167,2.5461229253902,0.7988841263213888,0.02743381399305556,440.0,-0.0007890944835981554,2.7781722446119876,15.0,0.9476146531914008
4.183851445587045,0.04358819742792407,9.593365648814705,-2.7756777823316194,2.3177931643885907,3650.1199999999953,3.5876887995485466e-05,0.8823136341100687,0.22799059489090914,0.10651711231303802,2.5322206412497703,0.7878400433720374,0.027045980518888887,430.0,-0.0008049021140140945,2.765404515691828,16.0,0.9475221236640188
4.185074689310345,0.041872312775926776,10.354468951209071,-2.9025546302359357,2.3181459500085393,3650.5,3.1672924032302135e-05,0.8244360620518623,0.22474165627999995,0.10696247569937156,2.5230327987765397,0.7936349372524014,0.027283978874444448,440.0,-0.0007894302223860342,2.7611762287991817,17.0,0.9478129994772824
4.183967425943775,0.04346571601845534,9.646493006914037,-2.785810544833954,2.318648883340068,3651.280000000028,3.538286588607087e-05,0.87656269957825,0.22910179364418606,0.106168964238636,2.482865832207136,0.7706099714888894,0.026551969685277777,420.0,-0.0008220861415055876,2.7874674084947357,18.0,0.9477813015785991
4.184492957943548,0.042376826726110206,9.814119646038067,-2.814042181699639,2.3191055110575522,3652.030000000028,3.438969121441159e-05,0.8594151789730142,0.22811882875348838,0.10605226999851451,2.4835140391703785,0.7732282630696297,0.026440705984999997,420.0,-0.000820938604063727,2.7960442017581757,19.0,0.9478870030457186
4.183815411900826,0.043450271266402,9.464541242534073,-2.7544420682260746,2.319689961265016,3652.929999999993,3.668886158090575e-05,0.8766635764726711,0.22708263470697676,0.10594006536294016,2.493196870814045,0.7782150597276775,0.026318633809583332,420.0,-0.0008195905932256118,2.790168119450834,20.0,0.9479584074965322
4.1847915803162055,0.04205417111325643,10.04699398010492,-2.852189859450171,2.3203561087017333,3653.8099999999977,3.318317626009969e-05,0.8455893521269762,0.2238429153090909,0.10636604446527255,2.5008709904720754,0.7844957653005383,0.026558751473333336,430.0,-0.00080362246382241,2.7519392972189527,21.0,0.948154079665137
4.182989839695652,0.044355255487300405,8.915198250815278,-2.6593124068196237,2.320347490746633,3653.6300000000047,4.028519923228048e-05,0.9135032004066695,0.22692294726046516,0.10650530667418108,2.508231851890286,0.785939179308315,0.026296804930138893,420.0,-0.0008232912861945032,2.7854854418809065,22.0,0.947889679733953
4.183345129121339,0.044180705551981045,9.233743446091461,-2.7149615421153914,2.32059792541326,3654.0199999999604,3.812755685442515e-05,0.90615443318192,0.22337820872272732,0.10690039043025988,2.5258973949365657,0.8022436238067256,0.026498563107916668,430.0,-0.0008059688476152219,2.7640835498364202,23.0,0.948103895697522
4.18310466137339,0.04427448909754157,9.001630142435667,-2.67429894585183,2.320855803309889,3654.3099999999977,3.954634456115912e-05,0.9249676090111574,0.2264580793930232,0.10617932011380854,2.504149182277183,0.7856792896342648,0.026241490976805552,420.0,-0.0008207312178073089,2.781591326187394,24.0,0.9480721622473155
4.184770645418327,0.042063279670108755,10.026522324395932,-2.8489384598662015,2.321127514147466,3654.4400000000023,3.350172767391744e-05,0.8510618406663089,0.22883083194047618,0.10655710112075506,2.4676837246491066,0.7641595286352881,0.025890745402916665,410.0,-0.0008451242846908678,2.8030895296941676,25.0,0.9483604444865835
4.184061488947368,0.043212153237546846,9.66012598666261,-2.788023218357541,2.321269397615553,3654.6600000000326,3.5481989541756154e-05,0.8823136341100687,0.2286927741238095,0.10683063774665263,2.4662672209199092,0.7646907700636657,0.025871671625555558,410.0,-0.0008472336673494853,2.7781729514196654,26.0,0.9483365911419438
4.183368640382978,0.04389836743638621,9.156582528366044,-2.7008939368651093,2.3215414365175717,3655.0599999999977,3.866847647290398e-05,0.8977550010476654,0.22806424774761902,0.10655124350561163,2.470017894230831,0.7670948594061028,0.02579834354833333,410.0,-0.0008447570592820679,2.7906312405569165,27.0,0.9482493345280916
4.181831688947368,0.0452867774165905,8.11857993319542,-2.5142753128725097,2.3217691716948083,3655.29999999993,4.68234896442805e-05,0.9867249289405432,0.2244460176627907,0.10710574002946292,2.51630253771962,0.7912130550431581,0.02600349262069445,420.0,-0.0008275104449531862,2.781591326187394,28.0,0.947987530179464
4.183381115127118,0.043904329118435496,9.153913537553983,-2.700976846356508,2.3222119329863293,3656.019999999902,3.8479187365910746e-05,0.9154569535900342,0.22737395866190474,0.10720730156741252,2.474506486003376,0.766382079549129,0.02572077685375,410.0,-0.0008501949636544851,2.7737598076064707,29.0,0.9485085174239023
4.183717974553191,0.043285097115748274,9.270961223458679,-2.7216097176444167,2.3226749665155046,3656.4000000000233,3.792669053137989e-05,0.8977550010476654,0.22737032555476186,0.10738175837057319,2.475340354458961,0.7705715782170455,0.02571780982097222,410.0,-0.000851039458577911,2.7906312405569165,30.0,0.9484793947007992
4.183239806336206,0.044035446350366964,9.046789745338438,-2.6824130480280752,2.322536128289224,3656.3000000000466,3.945879521987596e-05,0.9071330077866174,0.23014326732439025,0.10660853839460757,2.4357237401209932,0.7454782636336585,0.025403304425555558,400.0,-0.0008678262991219512,2.7961721198650205,31.0,0.9484503128719904
4.182628363679653,0.04504708366943209,8.801218733240974,-2.6394918307821698,2.3225627387472443,3655.960000000079,4.091476981051766e-05,0.9314272372753828,0.22792618993571429,0.10731780955124728,2.4438107714646455,0.7538094905622142,0.02578032942583333,410.0,-0.0008518814806085407,2.781850237930061,32.0,0.9484186126032056
4.182872381179038,0.044536589139194546,8.839585307173293,-2.6468274049717255,2.322568788738112,3656.1999999999534,4.0725777163743035e-05,0.9167245802813485,0.2306754722487805,0.10721099197659578,2.459973971491888,0.75576065798344,0.025458618381527777,400.0,-0.000872029176054007,2.790009399396345,33.0,0.9484397198437557
4.1839872596218495,0.04295449233182029,9.426036706011109,-2.7485222005866103,2.322670546490507,3656.069999999949,3.693415283813297e-05,0.8885833416545325,0.23098437439024389,0.10735151813898962,2.453009251349447,0.7548855506315592,0.025491679594583334,400.0,-0.0008730260634878049,2.798297157288803,34.0,0.948521733793001
4.180683325624999,0.04664456749421734,7.814897025266504,-2.449854689901136,2.3284076646964804,3632.8699999999953,4.9542361246534816e-05,1.0523245004494666,0.22424767572499998,0.10850657056732886,2.7426566120923463,0.894565840145853,0.016618982223333332,270.0,-0.001274696261332786,2.6608564252631024,35.0,0.9482811209641275
4.1836035291880345,0.04342729528703446,9.204003667030785,-2.709495920022159,2.3224940903139273,3655.600000000093,3.833677090747222e-05,0.9008577262058136,0.23056754256585368,0.1074514259538143,2.4781201885623942,0.7613409039895894,0.025438061086249995,400.0,-0.0008735896370783972,2.7810142259737125,36.0,0.9484847035675644
4.182805055603447,0.044751883840151635,8.87839054797174,-2.6526115444501364,2.322797709670617,3656.0500000000466,4.036817311274002e-05,0.9281853211509496,0.2302660838536585,0.1078877354920837,2.4345868699991184,0.746127884613109,0.025415808347499996,400.0,-0.0008781035427299652,2.798297157288803,37.0,0.948524345765412
4.180126362670157,0.04747579628122842,7.424277587532748,-2.385133302523845,2.323181763989754,3656.640000000014,5.5362975403569535e-05,1.0360540706564656,0.2295515150195122,0.10782962779376232,2.4480741156833004,0.7518692396308534,0.025330400210555555,400.0,-0.0008772581824216028,2.790009399396345,38.0,0.9480192236593139
4.183022557444934,0.044133087389578454,8.869764317941856,-2.6511597916502154,2.3237192414182672,3657.4000000000233,4.071322084012051e-05,0.9232413293287579,0.22957012357317075,0.10812111145989135,2.437555711718818,0.7479034346911765,0.02533463882666667,400.0,-0.0008798500894390244,2.7810142259737125,39.0,0.9486169370761188
4.183275138510638,0.04406031712410173,9.104198889712114,-2.6925155691395832,2.3234778133892955,3656.9000000000233,3.8878211850240715e-05,0.9186036953243223,0.23026608384878045,0.10890428749059344,2.450947596873753,0.758685377223637,0.025408390766805553,400.0,-0.000885198722172474,2.7810142259737125,40.0,0.9486592128183183
4.18274259644144,0.04441383402355917,8.65006961252392,-2.6129090866204856,2.3233231763435094,3656.5500000000466,4.225628769719758e-05,0.939978615477468,0.2273194621595238,0.1092217521671836,2.460591052667709,0.7676244686544152,0.02570933258777778,410.0,-0.0008656765464443725,2.767743818577525,41.0,0.9484741628020773
4.182794679911894,0.04455554331272002,8.786764255656069,-2.636527214351273,2.3233167809022413,3656.310000000056,4.1246427774939926e-05,0.923241329328758,0.2305452123,0.1094548565555405,2.4461435160706237,0.7598382818621475,0.02544102811944444,400.0,-0.0008894255244041813,2.790009399396345,42.0,0.9485163956414219
4.18306844245614,0.04407383020414293,8.866332581396108,-2.6514422585335127,2.323204974027145,3655.980000000098,4.043320542484197e-05,0.9199705269497727,0.23092482699268294,0.10939440814041916,2.45011184313665,0.7595175458003676,0.025479175674444444,400.0,-0.0008890134776324041,2.7810142259737125,43.0,0.9485508404877901
4.182177394999999,0.04548799537467845,8.53485418249834,-2.5911361498733916,2.3234227581981415,3656.4000000000233,4.3122422081454685e-05,0.9548225064446232,0.2300353376585366,0.10913836188378634,2.4367458689932007,0.7529535194961541,0.025385714164305552,400.0,-0.0008874875754581882,2.7810142259737125,44.0,0.9484688394736757
4.182720315892857,0.04453973798891019,8.708387114999141,-2.622054282370489,2.3233756868756035,3656.219999999972,4.193543016466049e-05,0.9332058293016214,0.23008371992926835,0.10936566962749712,2.4495000022405375,0.7553038875287348,0.025389740851250002,400.0,-0.0008892979228641115,2.790009399396345,45.0,0.948482104369599
4.182310540309734,0.04537420926726199,8.611052259042854,-2.6051017643367933,2.3233871495772918,3656.090000000084,4.2484049277681736e-05,0.9480098582399481,0.23029957925121952,0.10950444047505489,2.4383131804550247,0.7473508661085885,0.02541411289875,400.0,-0.0008912438468885017,2.790009399396345,46.0,0.9485455551211844
4.183148887922078,0.04410991851665928,8.973552386193544,-2.669956968894029,2.3237027451434527,3656.5100000000093,3.980780225372328e-05,0.910306102909483,0.2296817749560975,0.10931223959424677,2.4538317076672795,0.7582451339449713,0.02534587116263889,400.0,-0.0008885907974337979,2.790009399396345,47.0,0.9486671605320357
4.182146803749999,0.045083680474194476,8.34364467183584,-2.5559205245799044,2.3238265687187027,3656.8699999999953,4.468370963382385e-05,0.9609480477505853,0.2262949278238095,0.11010961419011144,2.4870357045411122,0.7775932795527403,0.02558683655,410.0,-0.000872034369237501,2.767743818577525,48.0,0.9484371342638315
4.182108522522522,0.04551241256946548,8.457840731262154,-2.577518094936586,2.3237297101675356,3656.6699999999255,4.3632165003859377e-05,0.9617414707852014,0.23307011520250004,0.10972169375562645,2.436213642550792,0.7468396295404836,0.02507375193888889,390.0,-0.0009153480710009381,2.789241181826957,49.0,0.9484873383170528
4.1828933423660715,0.04421494699246889,8.744343402694817,-2.6290664317671815,2.3235130759285907,3655.930000000051,4.1546832309172576e-05,0.9332058293016214,0.23054149058536583,0.11066624376619202,2.4376736694028023,0.7551859924309599,0.025437425294583333,400.0,-0.0008995698497979095,2.790009399396345,50.0,0.9484582799884034
