voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,cycle,capacity
4.182390333108108,0.044901986399609295,8.531375723320348,-2.5905856258358866,2.3996653047799574,11070.48,4.284781902427334e-05,0.9617414707852014,0.22733348592400002,0.10916035736681781,2.590167615407448,0.8165911523076409,0.062314666463333335,990.0,-0.00036186754404428443,2.76424294728665,1.0,1.0
4.146605756164384,0.06488811540255589,2.187212305757121,-0.8209870179802539,,,1.7244025557331353e-05,2.181418615332254,0.11875067645813954,0.004340279028399496,28.766515916262893,4.197869115731338,0.37781246727413925,11475.539999999994,8.97044921455912e-08,0.6801682153610047,2.0,0.9962869647460274
4.13514822583483,0.06701352315491,1.7698983665185863,-0.5143613547894885,62.63575468117621,95096.82,9.430668792829717e-06,2.4608915744091577,0.4528578222778816,0.07589848131907775,14.583118985092028,-3.596755225033184,2.4697161116554764,18906.820000000007,-7.5716487074132575e-06,0.49432752693034376,3.0,0.9748719282340517
4.190514493578199,0.03431991507227915,17.468881121370515,-3.8863459175017665,2.1489213920959975,3500.5299999999697,1.284061302671736e-05,0.567786515327564,0.23021035237721518,0.1073504578836425,2.4948484192289633,0.7755593473406903,0.04969312411527778,780.0,-0.00045217555840628034,2.7992184356297862,4.0,0.907300043046565
4.1900676299751245,0.035046380992947136,16.59712698464129,-3.7794242473798896,2.1506224301329877,3497.8699999999953,1.4096634366493897e-05,0.5912192511039676,0.22816002948311687,0.10665954996699271,2.491045983921401,0.7774075279642375,0.04798623297041667,760.0,-0.0004607716754158999,2.8011095211469876,5.0,0.9067867892110528
4.190221465191816,0.03438608776388031,16.466676414367374,-3.7633341656580797,2.1509252975571576,3492.1199999999953,1.4256120250711964e-05,0.590998082365125,0.22956893263066666,0.10725649268499511,2.498208953641418,0.7782884137619994,0.04700478116,740.0,-0.00047573853501564725,2.779230678260576,6.0,0.9061043269786897
4.190043218813131,0.03495926156441344,16.44542161510573,-3.759849228671205,2.1499217903160797,3484.0900000000256,1.4354713948197015e-05,0.5986606708688023,0.22758429605789468,0.10966747664827871,2.5492418807560595,0.8037765069762592,0.04721925519041667,750.0,-0.0004788199717421736,2.7698636710671782,7.0,0.9060855670328234
4.189622843247423,0.0358032349924887,15.851058819008108,-3.685930583763885,2.150845033616149,3479.4799999999814,1.5226729199606233e-05,0.6089017392869625,0.2305993555739726,0.10983725950923019,2.5276420162108506,0.7935476910820993,0.04593113942625,720.0,-0.0004998148833938048,2.789945050719639,8.0,0.9048495020778192
4.189833441262886,0.03529487622248784,16.049575078883635,-3.7104070636252224,2.1480990403776072,3475.219999999972,1.4952740369203477e-05,0.6089017392869625,0.2301583071273973,0.10997656013994454,2.5243692949794645,0.7920277175361589,0.046123360715000006,730.0,-0.0004997616396682345,2.791702446135207,9.0,0.9050053496313958
4.189593945117493,0.035768181642291605,15.70240121450238,-3.6668179763701496,2.150676395570369,3473.7099999999627,1.5473210549207588e-05,0.615496042086398,0.23237092503,0.10969032600669225,2.4957897464505967,0.7799369143419976,0.04434949942055556,690.0,-0.0005211131514598898,2.788951597530365,10.0,0.9080926790440683
4.189058647894736,0.03650656926190171,14.793425309846903,-3.548405220402721,2.1624950988945826,3487.9899999999907,1.7223412316745915e-05,0.6464367027589308,0.2279629547358209,0.10734055659104606,2.496445265444456,0.7776335874037991,0.04189618778708334,670.0,-0.0005320843562607419,2.7876940426831363,11.0,0.9074531722944507
4.188992125236768,0.036605665039185005,14.675115011890451,-3.532979809115327,2.1586159541627783,3487.679999999993,1.7414662810629183e-05,0.6494165573294681,0.2273392304926471,0.10650589249648815,2.4866229622354123,0.769060968007112,0.04213185490291666,670.0,-0.0005215900874792914,2.7952658354068567,12.0,0.9044222460208515
4.189533267574932,0.03552609079106524,15.31756686035849,-3.6166513428842544,2.1514848605139867,3476.0999999999767,1.62229923311705e-05,0.6229262227899065,0.2277309502753623,0.1078936425155022,2.5156001989118875,0.7851989837093889,0.04282953129430556,680.0,-0.0005198704716777493,2.777016036644485,13.0,0.9032293233578771
