voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,cycle,capacity
4.183956805630252,0.042900250442161426,9.394560446435499,-2.74237673954067,2.372173978076974,10946.91,3.8179571009860185e-05,0.8885833416545325,0.22904223725754716,0.10844082191945109,2.573064560061466,0.8071646429468669,0.06660541864722222,1050.0,-0.0003394861571190267,2.7834590765293883,1.0,1.0
4.1466794098648645,0.06525735071032321,2.2101814840915477,-0.8343983034068134,,,1.754676936667017e-05,2.20479111150555,0.11856260013255816,0.0042437871213849895,23.33318168342626,2.759868624796106,0.3749519845015312,11390.809999999998,1.4828307032268505e-08,0.32968434442478445,2.0,1.0014839530371438
4.135416048666667,0.06599765223601066,1.7474464794202802,-0.4971495192312299,62.55886604299245,94977.07000000004,9.044432831331962e-06,2.4952691517583294,0.4545801777572327,0.07255043704914363,15.837086530563305,-3.758920439940752,2.466780352700583,18857.070000000007,-7.196513979050828e-06,0.4665408513606298,3.0,0.9737036185367182
4.191870699915074,0.031533255482455495,20.194742700233625,-4.202035653965729,2.1193933739865343,3473.75,9.895432356431813e-06,0.5059098428492548,0.22706301537471263,0.10688252636921709,2.525804085840443,0.7913091969080995,0.05433610538875,870.0,-0.00040773765957396476,2.779920090921226,4.0,0.9059167791235594
4.1913026348979585,0.03254763296928579,18.735742922881258,-4.035985963001358,2.1214138903773394,3464.2399999999907,1.1287798852091169e-05,0.5345666233006722,0.22782446311428567,0.10814963836616721,2.5276984137799814,0.7931762392617566,0.05233802124305557,830.0,-0.0004276876582322568,2.787229679996994,5.0,0.9053857331408085
4.1912973295,0.032554068571700776,18.726367228324026,-4.034920768834684,2.123086845669388,3461.390000000014,1.131825841402737e-05,0.5355821519925995,0.2258967931878049,0.10752649108726915,2.5442126908082168,0.7975123847316069,0.05063282554722222,810.0,-0.000435452338278643,2.776413434229235,6.0,0.9052205179745234
4.1907116107434055,0.03365066274015271,17.535209140463355,-3.8940718158646566,2.123883753385565,3456.530000000028,1.2713344687170396e-05,0.5601404795112188,0.22659838254500003,0.10797376107070258,2.5466025966329773,0.80055400045803,0.04953184473125,790.0,-0.00044803846990459445,2.7707176354742797,7.0,0.9048574827160786
4.191034041752336,0.03304304392067081,18.16875896459679,-3.9695424801941996,2.1253103903390906,3453.100000000035,1.1977663026995929e-05,0.5480999375106844,0.2267549342435897,0.10798818402393141,2.5407350828908384,0.7987066891232089,0.04830518891597222,770.0,-0.0004596232583525335,2.769497670345909,8.0,0.9040284470055
4.190747494567308,0.03354498709653614,17.579621838181733,-3.899040697848743,2.123008578327852,3449.4799999999814,1.2703325404146459e-05,0.5612633366401152,0.2272999755272727,0.10756389774812226,2.5455994300910865,0.7983396000452533,0.047796978713888896,760.0,-0.00046387859812056353,2.7801387216225266,9.0,0.9039147015965419
4.190576539852217,0.03378918333097612,17.212133309436762,-3.8546298718676075,2.125376393026727,3447.5500000000466,1.3236228719483492e-05,0.5727638488847067,0.22699320973466663,0.1075949171283249,2.5412756902377347,0.8002029086195477,0.04647135118625,740.0,-0.000476236895082788,2.779334038161718,10.0,0.9063366771482028
4.189829275307692,0.03533244800031297,16.102327097624922,-3.717093424193721,2.1338686469509494,3448.7600000000093,1.4859872378659193e-05,0.6063063117600815,0.22718175271780824,0.10914970565365063,2.55935042937413,0.8117061895539638,0.045240880615,720.0,-0.000495688940300506,2.763705324884769,11.0,0.9054345264760221
4.190175429950249,0.03475022120929707,16.67822151656245,-3.7896145739347546,2.130144801338515,3449.0599999999977,1.3954333427404304e-05,0.5912192511039676,0.22566443761621616,0.10816661839729996,2.550345839647548,0.8037797601094854,0.04556428710777777,730.0,-0.00048504865837541644,2.768562226776918,12.0,0.9035381475607424
4.189909201476683,0.03502972039728909,16.03921085774369,-3.710168120372716,2.1256712918487195,3442.1199999999953,1.4884819257767104e-05,0.5973570602710354,0.2275057456479452,0.10812203055705515,2.547501365726648,0.7982486050126054,0.04531102972944445,720.0,-0.0004918520579908676,2.7804162939725936,13.0,0.9022892037432068
