voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,cycle,capacity
4.182714128565022,0.044377844643004885,8.655441753605599,-2.613073126698374,2.3939922765880723,11047.31,4.210196248020672e-05,0.9365790368824798,0.22823682002,0.10760744113663295,2.5562130409870596,0.8002779866636016,0.06257110280347222,990.0,-0.0003573183136607261,2.784792006897262,1.0,1.0
4.1454383367123295,0.06575148885039699,2.164457822611546,-0.8063065476673237,,,1.7089959372576422e-05,2.2250241669921254,0.11854225477777777,0.0058640544453471815,24.93052935519413,3.3529722401965856,0.3862317517010197,11731.440000000002,6.4933125495702385e-09,0.4231857178841727,2.0,1.0051099193116724
4.1358260901805055,0.066418812122218,1.769088553782496,-0.5179167973057144,62.609866290674624,95042.60999999999,9.200917780236527e-06,2.469252828545043,0.4527162830513932,0.07613191807538669,14.404747705909873,-3.571975734821543,2.4826468127884973,18912.609999999986,-7.54038835801601e-06,0.5071624620013547,3.0,0.9752598253057126
4.19090781879717,0.03328321720487618,17.94407665976964,-3.942874757768246,2.150237514731982,3507.2299999999814,1.2260065265764892e-05,0.5524135148954398,0.2287662336487805,0.108594930387591,2.5074084162729426,0.7813763061072541,0.051285360664722224,810.0,-0.00044044351866566543,2.7886267166126406,4.0,0.9080205523681252
4.190581100097324,0.03388944783210994,17.28817001339748,-3.8644306577010394,2.1526745210423233,3506.149999999965,1.3091436535481778e-05,0.5669509596709477,0.22702140995569622,0.10739014267102294,2.497931919605907,0.776334761171178,0.04900116985902778,780.0,-0.00045233676615555026,2.787178959042609,5.0,0.9076421438386979
4.190513598419753,0.03393891558725102,17.060786367820107,-3.8366895739903084,2.1521179687739904,3491.7200000000303,1.3382456334588986e-05,0.5739418331649968,0.23233941613636366,0.1107508676535258,2.522279387682907,0.7904866643789163,0.048857692666805556,760.0,-0.0004779237338684999,2.786934152061028,6.0,0.9072476711027119
4.19014595056266,0.03458376912657706,16.419348879641472,-3.7572213391401736,2.153812565177056,3496.2700000000186,1.4380121747214138e-05,0.590998082365125,0.22824851860133336,0.10750640505488936,2.5164180190642744,0.7842352682240125,0.046730966489166664,740.0,-0.0004766766501527738,2.7828130067214887,7.0,0.907094738897554
4.19002864379845,0.0347609523777719,16.216759415935236,-3.732019816162638,2.1555387858981523,3493.5299999999697,1.4677171780506215e-05,0.5960735235998883,0.22763952337260276,0.1074105352804313,2.502233787103396,0.7799867552158065,0.045342607427222216,720.0,-0.0004893875084403923,2.779508634024083,8.0,0.9059380962558267
4.189783780079999,0.0350798052548723,15.724480655777649,-3.6695928436007685,2.152709376035993,3482.1199999999953,1.5489725217190242e-05,0.6118785295079617,0.23059984910555553,0.10974422758113125,2.505287738091711,0.782357590247445,0.04529153209069444,710.0,-0.000506829113958454,2.7836144783066383,9.0,0.9052753022052645
4.189768114186666,0.03512028367643134,15.71028775018301,-3.6673623187037325,2.152324039747749,3475.4500000000116,1.553233843508927e-05,0.6118785295079617,0.23197151935492955,0.11078067421193973,2.5118781316552368,0.7861042060402945,0.04491705026083333,700.0,-0.0005186557917287054,2.791052315900097,10.0,0.9088631312707448
4.189418206077348,0.03568596500099346,15.125048321610796,-3.59209044516663,2.165409984490883,3491.9199999999837,1.6611641435345927e-05,0.6300517180210123,0.2290857454492537,0.10787194167268656,2.495501105092616,0.7711148252957574,0.041813322820555554,660.0,-0.0005361203573453587,2.7876940426831363,11.0,0.9092522117431293
4.189741220725806,0.035127905706077434,15.631928281586271,-3.6573170267181503,2.1640127516752754,3495.3800000000047,1.569257887506167e-05,0.6159717395915464,0.22885391281470588,0.1073014272952173,2.4847805392123807,0.7748133887916788,0.04240948432944445,670.0,-0.0005249856086471733,2.7848452444668754,12.0,0.906668074119194
4.189288586263736,0.03602070349401753,15.042297781894368,-3.5813712030442826,2.158089832833696,3486.1999999999534,1.6726264971125796e-05,0.6271805863632244,0.22882025321029412,0.10738477731830684,2.4967785305721906,0.7744185958988791,0.04240630536694445,670.0,-0.0005256318614724969,2.795857268234869,13.0,0.9054873529601785
4.18898469652661,0.036607613129876454,14.646722157148028,-3.529738320053699,2.154663558918209,3473.3699999999953,1.7533634774565332e-05,0.6373547813478039,0.23121398787971012,0.11100854235675033,2.5038207126673675,0.7850701995022574,0.04348460958097222,680.0,-0.0005347531750204603,2.7866768367285024,14.0,0.904676928843597
4.18935114731302,0.03583527790308579,15.049123091838702,-3.582319063845744,2.154049406810545,3479.929999999993,1.6771511912339916e-05,0.6314979095326794,0.22810891351617646,0.10721361463434625,2.4917252350579475,0.77331741965193,0.04227109347902778,670.0,-0.0005247951402906821,2.7873076999789492,15.0,0.9041965938673954
4.188912156991404,0.036535945088338066,14.43426971676994,-3.500936993551513,2.153408045536862,3479.100000000035,1.800778639570559e-05,0.649426383243354,0.22829090983731337,0.10691179402123722,2.4777076772442004,0.7644281672609878,0.04167175300736112,660.0,-0.0005316141412674596,2.7876940426831363,16.0,0.9041536556139629
4.189016556628571,0.03631796435065732,14.561444673200244,-3.517192552073365,2.153271476230373,3471.8600000000442,1.7800042804005856e-05,0.647890591228528,0.23132677195820897,0.10990759176767002,2.4981197152368018,0.7763191544936361,0.04222277324319445,660.0,-0.0005458897119347115,2.7876940426831363,17.0,0.9039470356426038
4.189110144985994,0.03631090770559224,14.757626132167909,-3.5441885300410614,2.1538329923408788,3473.4599999999627,1.7334489106741806e-05,0.6373547813478038,0.22829090983731343,0.10885319440542568,2.5077246486605125,0.7808331640056385,0.04166560701263888,660.0,-0.0005403939552155,2.7876940426831363,18.0,0.9058254269404662
4.188609576514286,0.037278969314900295,14.230061000532183,-3.47339912401537,2.161255180016526,3480.0,1.8466108236918616e-05,0.6632000474610696,0.2280103189125,0.10768237210586698,2.474754331799784,0.7658482862454278,0.03972283682152779,630.0,-0.0005604193687948719,2.7914895095034575,19.0,0.9089275116869261
