voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,cycle,temp_C,temp_K,condition_id,capacity
4.368570946156979,0.05532692335042566,3.7869631824952523,-1.5155686797780883,1.6103067626303984,1200.0061919999998,7.843056152059607e-05,-695.7257953982535,1.625210444132487,0.8588964927342749,2.077669075142032,0.6422254979662735,0.5489151834052612,1295.1556519999995,-0.0020387184252721943,1.4096758904823072,1.0,45.0,318.15,17.0,1.0
4.369101829826832,0.054818853132548376,3.8616681767458325,-1.5383949686620502,1.6400140980779112,1235.4307120000012,7.771570804326318e-05,-699.9880481257737,1.6036660075187683,0.8554568565708409,2.1217182267741945,0.6683527275007324,0.5608473005963561,1307.9184640000003,-0.0020384682351241505,0.36176238186878606,2.0,45.0,318.15,17.0,1.0004307855298846
4.3652795325708755,0.05974435160443384,3.717075502437391,-1.4805899388236738,1.6886187078946935,1270.252168000001,8.367042259365667e-05,-570.4833348865261,1.602279265721639,0.8560042729305587,2.122909335860569,0.6696591405831004,0.5949838718047734,1341.164256,-0.0020372833539167618,0.4872627114403367,3.0,45.0,318.15,17.0,1.0006313660841049
4.361660505408671,0.06386598538886223,3.4337662798108473,-1.39647689115727,1.729226718584465,1298.726788,8.860651931606985e-05,-563.1146215404959,1.5961433053016663,0.85596094189175,2.1342048913553633,0.6770374313792606,0.6167499010059109,1362.3292680000013,-0.002034844367069791,-0.11914424604305962,4.0,45.0,318.15,17.0,1.0003199226415584
4.366606844388522,0.05814604230875677,3.802851916885721,-1.507718646653102,1.7623109190396824,1330.1376120000023,8.155023241971473e-05,-573.6632293824727,1.5951576232910156,0.8565001429075818,2.1344497386977124,0.6780548383117623,0.6146445626977434,1392.5704280000027,-0.002027502663185729,0.24196229889157173,5.0,45.0,318.15,17.0,0.9994879056364369
4.365293051450307,0.05972436240222117,3.718856631482369,-1.4810615949525303,1.804444589187461,1365.9719680000017,8.325735694106642e-05,-570.4884882315304,1.596627910931905,0.8576619524941528,2.128662339340065,0.6756862232829637,0.6308318503140437,1426.538332,-0.002020138378931736,-0.11925472848098427,6.0,45.0,318.15,17.0,0.9988124195707513
4.364058313947735,0.0611785158026379,3.628924755428039,-1.4539614152741167,1.8421536352069607,1394.5597999999954,8.471261271969718e-05,-567.7307797372289,1.5960103869438171,0.8575936881390567,2.130151943046239,0.6769334326473574,0.6541008943509219,1455.7158080000008,-0.0020068702441555595,-0.11945020510244883,7.0,45.0,318.15,17.0,0.9983460988084932
4.362813813345773,0.06257035021568459,3.5289880217781566,-1.424386116330414,1.8840741698794803,1426.3713360000038,8.62496560283403e-05,-565.296040390457,1.5922324657440186,0.8585908396824894,2.134443347037063,0.6807257854053334,0.6790392455450015,1480.665240000002,-0.0019977377263836822,0.5451028152481714,8.0,45.0,318.15,17.0,0.997243591836551
4.361565408421986,0.06390510247910437,3.421785816798639,-1.3921185985043127,1.9220290663959583,1457.4498839999942,8.748650522825059e-05,-563.1231226510201,1.5936351418495178,0.8594059161351579,2.129661148701827,0.6788422497929405,0.6754428753668188,1514.5751759999985,-0.001981555015834486,0.5147644834731232,9.0,45.0,318.15,17.0,0.9966741485336122
4.3592489712378555,0.06629915970993683,3.2255138707500706,-1.3325017818931946,1.9590290849812706,1491.779459999998,8.96197828224483e-05,-559.354245590552,1.5921515226364136,0.8585245424770446,2.1347295269605473,0.6811243592505716,0.6501388919288272,1548.6907040000006,-0.0019585544768401623,0.5452149953355244,10.0,45.0,318.15,17.0,0.9972353237379293
4.3640236999049336,0.0611874070072003,3.624661404051778,-1.4525237138146485,1.8486301992046803,1401.7533880000046,8.31595191479918e-05,-567.7307797372289,1.5926481088002522,0.8595766932455351,2.130922584779629,0.6798439524855759,0.6857623792606168,1574.0659440000018,-0.0019420804146054068,0.5451989698232083,11.0,45.0,318.15,17.0,0.99451409897287
