voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,cycle,temp_C,temp_K,condition_id,capacity
4.366697494338894,0.05848855897041877,3.677149384178307,-1.491100402404308,1.2495085109804738,960.0074000000001,6.650265683470672e-05,-580.9512995095482,1.620686987868878,0.8592352298614108,2.12383416659595,0.6573484338312737,0.757397715328067,1705.133112,-0.0016360250579320191,6.985139641856227,1.0,25.0,298.15,9.0,1.0
4.366933576522335,0.05859900444745495,3.8241636234403042,-1.5317354584166745,1.4514231753546922,1116.336292,6.72419087802507e-05,-531.06634217452,1.611528182851857,0.8463653619685654,2.1515699950403726,0.663600429555389,0.8399038544436243,1849.6890160000003,-0.0016244492314702015,6.653367118689703,2.0,25.0,298.15,9.0,1.0015005768885994
4.36798869862276,0.05718521796277552,3.8592352345620227,-1.545624580410247,1.6139396267800423,1244.3820840000026,6.503734484599266e-05,-580.0198528113472,1.6134661798891814,0.844670558876598,2.1512607837319058,0.6620451190983521,0.9012133513815823,1968.1819080000023,-0.0015778935174958987,6.7809028188988565,3.0,25.0,298.15,9.0,1.0013498934776086
4.368345790439182,0.056822609138338004,3.894416804215611,-1.5560389761671656,1.6434977969185953,1250.112100000002,6.31023168303803e-05,-591.1343719654813,1.6036626069442086,0.8429668467437088,2.172465812688706,0.6728750157187673,0.971269560377406,2080.9636720000017,-0.0015139110800552631,6.738412900340053,4.0,25.0,298.15,9.0,1.0014749358838857
4.368482814115636,0.05667561146854327,3.905898121733102,-1.5590358337286154,1.794276530723727,1374.4394360000006,6.102631850084089e-05,-590.2114358403472,1.5986558167830758,0.8421662150238388,2.183229983717718,0.6793708418340161,0.9164327413539465,2084.453699999998,-0.0014356449362358018,6.902282900989502,5.0,25.0,298.15,9.0,1.0017735141615882
4.368491141419661,0.0566383254321209,3.9012429262212196,-1.557149485456327,1.9639953261791079,1502.8638720000017,5.989811945845586e-05,-593.1703415820908,1.5988374760276394,0.8400542173994737,2.1913592802957287,0.6800570918891048,1.0654317425121744,2202.0429000000004,-0.0013767640308948322,7.161119830939783,6.0,25.0,298.15,9.0,1.0016157233633491
4.3673594605688955,0.05807575277180333,3.8528706327446063,-1.5383119026706176,2.280474550030265,1764.5413159999953,5.891567621978893e-05,-537.3031410393604,1.5996933652643572,0.8403324775442479,2.1876633095903477,0.6783003145160308,1.0045276371942804,2224.1214560000008,-0.0012825136567124105,7.0283235017742305,7.0,25.0,298.15,9.0,1.0025184975704298
4.368663486681487,0.05651220481779076,3.9264292229334337,-1.5645807606442514,2.346716651075626,1778.9374679999964,5.47330325719051e-05,-584.7107542425069,1.5915122283132452,0.8400432112870814,2.2070812316069155,0.6896290885997906,1.0120618432226882,2464.647707999997,-0.0011933881117746948,6.932840424028941,8.0,25.0,298.15,9.0,1.0026149744011636
4.36869204044342,0.0564701848975895,3.9258310914698824,-1.5644537157062515,2.5041585238404322,1916.2111119999972,5.2015382466820566e-05,-587.6442738268423,1.5911557465268855,0.8401865606860229,2.2083015088816786,0.6903009854546076,0.9797841155866177,2355.7690039999943,-0.0011039649675673138,6.898609599838119,9.0,25.0,298.15,9.0,1.0024589179414396
4.366353966831382,0.05935358214447324,3.786890477235514,-1.516795160768891,2.493871645893221,1925.4432079999824,5.2347340270028434e-05,-532.9427300541417,1.5958621185437767,0.8390270307311142,2.2040589362553304,0.685604989478286,1.1137731858600586,2485.46342,-0.0010144011673382627,6.742763120674175,10.0,25.0,298.15,9.0,1.0022440299987512
4.3674855765543485,0.057946798979839606,3.8501942980725143,-1.5382463570466998,2.6898532866544484,2057.0796560000017,4.816365976598423e-05,-535.1868982455119,1.5943780915927044,0.8397815034535598,2.204743916654661,0.687318112194943,1.308707025535459,2856.438632000005,-0.0009347876826715897,7.037873907668781,11.0,25.0,298.15,9.0,1.0016018486552278
4.366479664846183,0.059246885295644286,3.7974286600126197,-1.5199009209893608,3.0814821350363695,2318.2212239999935,4.632678318224231e-05,-535.4545191042247,1.5923023392668867,0.8387448771829596,2.2119754898888964,0.6905211791495104,1.1453700047745876,2758.5961360000074,-0.0008563116487900825,6.641960523697484,12.0,25.0,298.15,9.0,1.0011883959558763
4.365218352648168,0.06063583435133771,3.695130304277963,-1.487310507255534,3.2646463802332706,2450.914340000003,4.527395939669442e-05,-530.3023898268782,1.6138760980251616,0.8483741343169844,2.157694069901169,0.6657541211955464,1.4992916536274603,3125.1074119999976,-0.0008047800863803634,7.003192774381861,13.0,25.0,298.15,9.0,1.0002131536041732
