voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,cycle,temp_C,temp_K,condition_id,capacity
4.385581180669259,0.04087568445688142,9.701225260341834,-2.8126818374408313,1.6136741401809642,1200.0083519999998,1.918489179196232e-05,-769.7502243352981,0.7870896605194592,0.872542020876865,4.285603649019444,1.521135117294175,0.7473856058190791,3635.6594999999998,-0.0007121809930183075,3.010272362698981,1.0,45.0,318.15,16.0,1.0
4.384962446039373,0.04216825676144415,9.614485934720584,-2.790600769635024,1.893689141960751,1415.821711999999,1.998191787312659e-05,-645.8302870559893,0.7834556516536997,0.8691240667693142,4.312354259161972,1.526399402962048,0.7608485959884791,3773.6286040000014,-0.000710044006023121,3.1923823866098724,2.0,45.0,318.15,16.0,0.9992622717295231
4.384890385787853,0.0422523294741252,9.558882780039353,-2.7810653092388637,2.1734308775806146,1632.4463399999986,1.987602773044865e-05,-645.5251922480908,0.7846140485581521,0.8709819935959995,4.299732563107358,1.5241489195764397,0.8838901924363424,3982.165251999999,-0.0006995401409847855,3.08283667682491,3.0,45.0,318.15,16.0,0.9984149310782906
4.382925500077891,0.046114071657379845,8.950359852033158,-2.6753685605734345,2.306481954920148,1728.6791759999978,2.1707262098191448e-05,-638.9208186694423,0.7844479034550457,0.8693675792512631,4.308087676335065,1.5250059789450772,0.9890120681838463,4200.775527999998,-0.0006779629760867036,3.108361676490744,4.0,45.0,318.15,16.0,0.9975091818073131
4.384369159863744,0.04341747231444032,9.488527143609202,-2.7664347521644226,2.727485716671899,2062.4787359999973,1.948605575876134e-05,-643.6562777738674,0.7773821245986248,0.8673728650809855,4.359447482627071,1.540694781908689,1.0088883766661927,4289.200080000002,-0.0006503362919595397,3.032472192551059,5.0,45.0,318.15,16.0,0.9967403864322903
4.383715782234137,0.04470402480234166,9.276572433517691,-2.730255952932162,2.997923601989894,2262.2847120000006,1.960257283843647e-05,-641.5092295737879,0.7762873457292471,0.8673865564955324,4.363091649401748,1.541899003076724,1.0185156307066516,4523.128360000002,-0.0006189405387220734,2.8951578994226486,6.0,45.0,318.15,16.0,0.9959190325364955
4.385077435187054,0.0420099914168406,9.692594699893178,-2.803463767086768,3.2066931315758262,2385.850456,1.711896784566492e-05,-646.4312843796582,0.7761236956862153,0.8679426044455304,4.3636095977324905,1.5425797850172336,1.2559624356231442,4760.821827999993,-0.0005875615427618087,3.0171671973739915,7.0,45.0,318.15,16.0,0.9948813481386817
4.381010849704946,0.04951056227862191,8.21247586573285,-2.5514443077845512,3.4943030587605253,2602.1719040000025,2.0644000465003986e-05,-633.3271834232364,0.7815125914644604,0.8701299528092187,4.325136410021715,1.5317061539964658,1.4463401264297575,4969.266887999998,-0.0005639984445266473,3.0312625903935784,8.0,45.0,318.15,16.0,0.9943196770572943
4.385095312276902,0.04197133907002561,9.711692095764993,-2.8066576313078446,3.4845641177009523,2597.6162760000007,1.5744043934242543e-05,-646.4047005038377,0.7749827728896844,0.8665727679996503,4.377455518718086,1.545915834205791,1.114724922097157,5090.314208000011,-0.0005222594883436973,3.0384661909734296,9.0,45.0,318.15,16.0,0.9934528155494892
4.385744155317113,0.04055853835829302,9.809694186630171,-2.8303118029884526,3.9178978633035886,2930.1333399999858,1.4201036867693753e-05,-771.1565930556212,0.7766558146867596,0.8672601357469832,4.366457847465572,1.5432330156465945,1.1178449825937635,5200.918344000005,-0.0004917973113028001,3.097566683568695,10.0,45.0,318.15,16.0,0.9926007948190785
