voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,cycle,temp_C,temp_K,condition_id,capacity
4.385425874655195,0.04119262973836549,9.595262960384188,-2.795006859446581,1.5967368313447614,1200.0074800000002,1.925439152081944e-05,-769.5256851897022,0.7991923045336715,0.882714513691694,4.187185524150633,1.4958888907460413,0.7428829636416644,3623.0153,-0.0007172475049079907,3.0416470949592047,1.0,45.0,318.15,14.0,1.0
4.384790034602872,0.04248822114686007,9.490727754546862,-2.770360778133686,1.8409479725920532,1383.3840639999999,1.9984564515903563e-05,-643.4516963916872,0.7941654828129983,0.880954652128385,4.221043199196628,1.5059204237153119,0.7756961313623527,3783.2584639999986,-0.0007123588078952775,3.0593522883294666,2.0,45.0,318.15,14.0,0.9990593518569246
4.385453400404557,0.04107619433326337,9.600173648758997,-2.795423355126935,2.133360527621704,1589.6083240000044,1.9007137359868295e-05,-772.9144624027314,0.7953098328387151,0.8795261533066859,4.216485658829353,1.5030317522289565,0.9384988791035423,3967.0949239999973,-0.0007033639979461879,3.1974104337872413,3.0,45.0,318.15,14.0,0.9980161554856047
4.384118301405324,0.04381507568611415,9.307536961878883,-2.736499137739928,2.3516181175902977,1762.388092000001,2.0107468211450502e-05,-641.5343151820108,0.7940082862728932,0.8798088336343238,4.226444908761826,1.5068396331203129,0.9574487544127475,4139.8567760000005,-0.0006860810847576185,3.164041741973775,4.0,45.0,318.15,14.0,0.9970821732503096
4.385471091754194,0.04104022951839304,9.60887415786894,-2.796793468652193,2.5907983818383267,1936.8738959999973,1.816671734828703e-05,-773.5104613543546,0.7927624202165447,0.878518782223658,4.238901753044194,1.5097568401930266,1.0591699479837688,4318.476163999992,-0.000663550303855205,3.1856866982031815,5.0,45.0,318.15,14.0,0.9962282880534059
4.384873292428984,0.042361171298520905,9.54902051298221,-2.7800985710870765,2.6741933236749604,1995.7989640000014,1.8243187779009194e-05,-643.8749631306638,0.789887471101722,0.8767054365535728,4.263863052811251,1.5168782436210435,0.9897063125688867,4514.09494000001,-0.0006361064599233776,3.089546173243533,6.0,45.0,318.15,14.0,0.9952912124487133
4.3854328169338945,0.0410963453161488,9.579493664225325,-2.7918333455207027,2.922964133909939,2175.114352000004,1.703585302074364e-05,-772.583551384706,0.7941524005327069,0.8804789286916502,4.227175021661409,1.507637652497304,1.2036228064684629,4681.787632000007,-0.0006123974481468204,3.216550977752193,7.0,45.0,318.15,14.0,0.994564531453782
4.3842303718839375,0.043678409937709765,9.382025668243998,-2.7492490470002724,3.1690455852585506,2349.980884000004,1.7514051976432766e-05,-642.9632764199196,0.7894658654685912,0.8782213687361319,4.263928118485466,1.5184587559375153,1.235868467358484,4767.306331999993,-0.0005755695352136723,3.0500126474110583,8.0,45.0,318.15,14.0,0.9937202175057203
4.382902207949483,0.04620813905877184,8.916874151874898,-2.6704034747775514,3.555922937661942,2649.280288000009,1.788661880412924e-05,-639.6809935500577,0.7924085942710318,0.879360698968407,4.245854833578269,1.5131087899760463,1.4020676345011764,4940.5151040000055,-0.0005459126100245356,3.067594058721576,9.0,45.0,318.15,14.0,0.9928397566264332
4.384837297555793,0.04242368082745553,9.519510895567505,-2.7751586906655166,3.6231793983885066,2683.575408000019,1.5431381915233337e-05,-644.581802088864,0.792947683877092,0.8804831153463393,4.240699698059992,1.5118743294104178,1.4680112678798256,5087.276927999992,-0.0005233081152888023,2.9336492350043573,10.0,45.0,318.15,14.0,0.9923553137497677
4.3854991365425855,0.041004806010896816,9.625259383496218,-2.7995267132425914,3.8160943320862244,2831.884976000001,1.442419891121183e-05,-773.4178511218024,0.791649495338907,0.879053722936561,4.250880431378263,1.5143730505884998,1.4159991324117904,5345.897040000011,-0.0005014393240734524,3.175114611960194,11.0,45.0,318.15,14.0,0.9916715244444344
4.385489042054875,0.04101975892093748,9.618666216864014,-2.798412388829468,3.9990921381438285,2992.889144000015,1.3796458167779567e-05,-773.317235463281,0.7919068706278898,0.8791255507144307,4.253837363210105,1.5154483679627957,1.4865898092844763,5510.175955999992,-0.0004752427624641553,3.1653548405121574,12.0,45.0,318.15,14.0,0.9911485387916181
4.384891239972952,0.04232853658498738,9.5566252582332,-2.7812194307563023,4.2282446663716,3142.0413879999833,1.3777509984226626e-05,-644.9755140227298,0.789140879623289,0.8782320282926558,4.269442801444434,1.5199348530050807,1.2844487648140905,5550.140975999995,-0.00044609046895719963,3.114250444643695,13.0,45.0,318.15,14.0,0.9904359781181721
4.385535608950279,0.04096359990456137,9.652632414473022,-2.804192308059716,4.283171048034086,3189.170471999969,1.2430331260532381e-05,-773.658589265618,0.7901516193296851,0.8786951610265857,4.265636256695971,1.5190199511411109,1.6847915680803127,5835.516516000003,-0.00042255676958443273,3.144341822975617,14.0,45.0,318.15,14.0,0.989866334143609
4.384881686138851,0.042345413786517516,9.548559857046772,-2.7798693229766256,4.63576910251384,3460.4474439999613,1.2252649743449325e-05,-646.1928559559296,0.7902422881707912,0.8784549495188034,4.2671186572008315,1.5194943938300758,1.7251466701561207,5752.631887999974,-0.00039970644542915444,3.099787870991165,15.0,45.0,318.15,14.0,0.9893304715824968
4.3848730996518155,0.04235422457794619,9.541789472021945,-2.778737399090536,4.355977264408681,3252.0643800000253,1.2003601162516325e-05,-645.4174797211001,0.7902903595590979,0.8787381270884752,4.267200897941001,1.5198675999574771,1.6307744669782,5912.975580000028,-0.0003789004129130412,3.0998411128991825,16.0,45.0,318.15,14.0,0.9887527302586283
