voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,cycle,temp_C,temp_K,condition_id,capacity
4.368668585784675,0.055296405780082485,3.8047431609706077,-1.5212241996993872,1.5998000308438067,1200.0031480000002,7.7758378638601e-05,-682.3876948616146,1.6205209751719052,0.861819817594231,2.080234458988259,0.6465206126238713,0.5719222742298296,1328.6052999999997,-0.002026633938212788,3.6543723923597153,1.0,45.0,318.15,13.0,1.0
4.365931074435895,0.05866634095760033,3.7058596745504353,-1.4782570738020948,1.8963256171495524,1426.362455999999,8.239964607804528e-05,-555.3446371628609,1.6212056875228882,0.8622152080781447,2.078158532279933,0.6469056222821723,0.6420235298640687,1431.6357559999979,-0.0020279872275513157,3.2395898029794394,2.0,45.0,318.15,13.0,0.9995662428092338
4.367306679718254,0.05695710581148772,3.774402287547267,-1.502889520541865,2.04595003667924,1534.705627999996,7.897898240936537e-05,-562.6103699910434,1.6160765091578166,0.8616722690695545,2.087600248896127,0.6530267985419845,0.7299828557818117,1545.1127320000014,-0.001974722429744537,3.633651933780137,3.0,45.0,318.15,13.0,0.9987092468075545
4.367311093234276,0.05695352928255866,3.7739254093885823,-1.5026463578762854,2.0225902695459457,1522.1229759999987,7.7234377394634e-05,-561.396884652349,1.617664913336436,0.8617060062345254,2.08496313673249,0.6508133816566989,0.7445494497101468,1545.0603840000003,-0.0018911648328377522,3.3710928142057455,4.0,45.0,318.15,13.0,0.9978800138430554
4.36735739449198,0.05690859668655881,3.7800948541321238,-1.5044515833526217,2.327930523457217,1750.1323480000065,7.473686142739874e-05,-564.3280707130907,1.6138850053151448,0.8621710364592848,2.089825568396909,0.6547565331441385,0.8888302850299106,1783.151932000008,-0.0017930930341958252,3.2898535914121836,5.0,45.0,318.15,13.0,0.9969408832639491
4.366078677544227,0.05853328420467867,3.727990972352963,-1.4848340394505892,2.297209336036658,1737.155135999994,7.442524536073723e-05,-560.3091463185087,1.6116403937339783,0.8628160079124386,2.0915846649740786,0.6569731047511396,0.6496961094142057,1661.2898639999912,-0.0016789153606046124,3.1662575316626507,6.0,45.0,318.15,13.0,0.9962823172317403
4.367398720379024,0.05687908001753712,3.785752861196669,-1.5063002986726532,2.442115904873484,1843.772616000002,6.923481941455117e-05,-564.324664525794,1.6102834145228069,0.8621505509763939,2.096040299490512,0.6594479120091343,0.8860116003083397,1900.8783840000033,-0.001554320280015701,3.3136494992306016,7.0,45.0,318.15,13.0,0.9955247355473434
4.367382164149321,0.05688813363387313,3.7825973637900008,-1.5052143020911128,2.4296894432439795,1833.1686839999893,6.554402679174084e-05,-564.0359673231676,1.61142498254776,0.8625936476802004,2.0926817329164638,0.6576598883726971,0.9703581095644237,2021.0138320000115,-0.0014295196401973445,3.1359772302918767,8.0,45.0,318.15,13.0,0.9945074793670001
4.366061104260958,0.05853475251109627,3.724193443625896,-1.4834972314024406,2.592800346608702,1938.6765479999885,6.415175655734484e-05,-558.8860879966204,1.6136416792869568,0.8632240065513044,2.0880220308444666,0.6548677774952846,0.7869773383631061,1903.1096680000046,-0.0013116460123026093,3.1425353743930224,9.0,45.0,318.15,13.0,0.9939572864540773
4.3660968340360204,0.05852183746197684,3.728649810210402,-1.484959333599569,2.563708108541154,1920.5826439999946,6.0511460784991926e-05,-560.3108398387883,1.6123592257499695,0.8626602424653137,2.0905579083370585,0.6565540170942115,0.953007788900203,2143.195795999971,-0.0012013587297278268,3.13559174350988,10.0,45.0,318.15,13.0,0.992684849530733
4.3686413615942,0.055196835409305235,3.791793438569349,-1.5166069463871268,2.748186041124283,2041.325032000008,5.3381167153642655e-05,-686.2384460546982,1.6155035297075908,0.8626237157820121,2.0865648739674767,0.6536255143386841,1.0590131159545997,2386.2382960000105,-0.001094267459853495,3.320001653531972,11.0,45.0,318.15,13.0,0.9920426064421529
4.368667289614677,0.05516451866528857,3.7953417817274993,-1.5176935609683926,2.9164236697523616,2164.792255999986,4.9989631509427276e-05,-686.0856096707504,1.6143350005149841,0.8627090964527718,2.087381738706152,0.6541762251411334,1.0577452610485163,2387.3206559999962,-0.0009960695093507413,3.319492978877724,12.0,45.0,318.15,13.0,0.9914868545431524
4.362337069403856,0.06286501866408353,3.466538140160032,-1.4040233316586652,3.221676275026216,2407.4842400000052,5.483544104585056e-05,-550.8589173587984,1.6114909052848816,0.8637151563433682,2.0901819655585583,0.6574157781715736,1.1941551213622636,2505.891611999992,-0.0009083736092411062,3.196519566512878,13.0,45.0,318.15,13.0,0.9913703964957502
4.36736310175223,0.05688709966289981,3.7793182012010145,-1.504013698826833,3.2534006662508177,2406.2184879999986,4.591109909080293e-05,-562.3199573725741,1.6119364500045776,0.8636038702938756,2.089448167557296,0.6569670441123379,0.9084111727876781,2385.1964480000024,-0.0008293457559706178,3.196173318499573,14.0,45.0,318.15,13.0,0.9908825292890394
4.368637457489967,0.055173810390872734,3.7907553748317517,-1.5161308782460363,2.924066825383544,2168.0673959999986,4.0903441734301506e-05,-684.7592856444159,1.613575557867686,0.8638318301170839,2.0867222754386194,0.6550954124203553,1.0302378468586164,2506.519903999986,-0.0007568258855602137,3.3197682750016417,15.0,45.0,318.15,13.0,0.9904788888541712
4.364755528573771,0.060082205978289456,3.6423621257559278,-1.457041802331367,3.2551669227058904,2407.8006679999817,4.2344222144928456e-05,-554.9117477837318,1.6144085923830669,0.8645306578012334,2.084110087560668,0.6542790288799839,1.2858091157333118,2624.7778119999857,-0.0006928953986694528,3.1361791280201636,16.0,45.0,318.15,13.0,0.9897849692013831
4.368613749742508,0.05519247606455192,3.7866052817260782,-1.5148889135645882,3.5593543466127544,2642.8559079999686,3.580669596329129e-05,-689.1545227641159,1.6137386560440063,0.8644525958790855,2.0851916485555213,0.6549903133385998,1.0390700451422354,2621.817379999993,-0.0006376296954515316,3.1361240666340935,17.0,45.0,318.15,13.0,0.9890765317605142
4.368586264550686,0.05520781687864325,3.7817462446783585,-1.5133200623832712,3.6811660847813887,2760.1345799999544,3.354126450080923e-05,-684.465692433372,1.6150862375895183,0.8648898082649954,2.0819144886181515,0.6533178506856656,1.0367427145857597,2618.0585520000022,-0.0005867789618877593,3.0812140120270586,18.0,45.0,318.15,13.0,0.9886578185957536
4.364742209893147,0.060089624133852,3.640632213048712,-1.4564966621641366,3.711120139632813,2756.7382080000243,3.633630031690514e-05,-554.6241089086136,1.6152552962303162,0.8644778127204933,2.082955528510208,0.6536086112418625,1.331739236727405,2734.442423999979,-0.0005410145680387182,3.081515786750294,19.0,45.0,318.15,13.0,0.9882312628912544
4.368568003177643,0.05522850167546841,3.7790903444964394,-1.5125259150621102,3.532298867467984,2633.392887999973,2.942830479374615e-05,-684.4704260529677,1.6158559322357178,0.8651337087055038,2.0803731937138608,0.6526193598725215,1.1693873381377728,2731.5168599999743,-0.0004987218278719746,3.0815712108040767,20.0,45.0,318.15,13.0,0.9876415351582412
4.368530310690403,0.055262818889574586,3.773130209145599,-1.5105698207726495,3.5491031340100068,2632.29077599998,2.7610797576489643e-05,-684.3923286830728,1.6180155078570049,0.8656569443909908,2.0756544585191263,0.6499986072747519,1.4959109662115728,3210.894171999971,-0.0004618753745412971,2.9036257302996797,21.0,45.0,318.15,13.0,0.9871731706479525
4.367265989614087,0.056960058402165795,3.763086073018737,-1.4989126964227086,3.7095694416293044,2747.651119999995,2.810780323405076e-05,-561.383315751427,1.6175180276234944,0.8648861713553015,2.0782865083578317,0.6507849004350422,1.3092144564193569,2968.301127999992,-0.00042792313850448656,3.081528103312799,22.0,45.0,318.15,13.0,0.9864899575449421
4.366021471757155,0.05854295698000241,3.7168898012792497,-1.4809817044314941,3.855516644098671,2866.860803999967,2.5553728391850115e-05,-557.387046766933,1.6147770881652832,0.8647687627040975,2.08278088550234,0.6538259905718885,1.124347349230024,2965.624612000014,-0.0003982901440657386,2.9643183274435687,23.0,45.0,318.15,13.0,0.9858516660247786
4.367265841757605,0.05694821851066241,3.762664855433546,-1.4987124383898518,4.009650950490359,2982.088175999961,2.4079679529929438e-05,-561.683908028353,1.617001235485077,0.8652195563100603,2.0788323496930365,0.651710185540338,1.4583609988860702,2960.842355999979,-0.00037062265678869947,3.0816758973334624,24.0,45.0,318.15,13.0,0.9857715152048618
4.368583120405674,0.055211266598549316,3.779661629975147,-1.5126806279640825,3.8501995433333263,2860.5946479999984,2.1616327632143804e-05,-684.595887932152,1.6158595482508342,0.8650976265277459,2.0805753654238335,0.6528588993955626,1.6344278165027926,3198.9921759999706,-0.00034590983050217396,2.903902405961244,25.0,45.0,318.15,13.0,0.9852745616233173
4.365981677862314,0.05856924197857534,3.7106359112234224,-1.4790126416134641,4.156746313233697,3096.3795759999775,2.2830311705782245e-05,-557.9718234291635,1.6166049639383953,0.8652127121795986,2.078769268724921,0.6518626465981538,1.1978160752717668,2836.46890800001,-0.00032326468187485516,3.081577368956487,26.0,45.0,318.15,13.0,0.9848051542051416
4.365956346805279,0.05859123555169108,3.706628782855245,-1.4777302073430167,4.167500698807943,3094.592835999967,2.1798860676037025e-05,-557.9701354904307,1.6186313430468242,0.8654384596639249,2.075841244498844,0.6498131424705574,1.3650022093488887,3073.2907800000103,-0.00030201426082378696,3.081331031036245,27.0,45.0,318.15,13.0,0.9843696078054314
4.367270717325137,0.05694275819747025,3.761758253408441,-1.4983886250978131,3.85326097835465,2852.2569240000157,1.9163987783448653e-05,-561.3850118327402,1.6172198454538982,0.8654448830074811,2.077813583855449,0.6514314459134007,1.4663241082599838,3071.3013879999053,-0.0002832512410616445,2.9040407326496243,28.0,45.0,318.15,13.0,0.9838873920750998
4.368539534509182,0.055241754520788965,3.7724273481853348,-1.510343053751101,4.154189940717759,3088.7008119999664,1.7202189464429696e-05,-684.4562253667107,1.6193504730860393,0.8657380372875628,2.0731176184424327,0.6482420443947422,1.6744230945629623,3549.8849279999267,-0.00026565021893395596,3.0811339432357423,29.0,45.0,318.15,13.0,0.9831291214974197
4.365965898220356,0.0585883562376921,3.706685148602832,-1.4776921416901194,3.9633499585112255,2960.052731999953,1.854310387864674e-05,-557.6785911286819,1.6190765698750813,0.8655264021917602,2.074506488094713,0.6492359926840835,1.3053965646185048,3068.749768000038,-0.000249932058102322,3.0812879194064413,30.0,45.0,318.15,13.0,0.9827877302250655
4.364702457690057,0.06011386209442734,3.6325103846841573,-1.453785161064906,4.4037862462085045,3267.569596000074,1.79153600926897e-05,-554.6358688569419,1.618502676486969,0.8655614313126602,2.0754401326554244,0.6498754342518371,1.3603760194506112,3393.1976600000635,-0.00023565604666115527,3.081528103312799,31.0,45.0,318.15,13.0,0.9824364743836133
4.367231265519017,0.05697145602633496,3.7560629184114065,-1.496632139369285,4.666608814500963,3457.7747360000503,1.546712089978843e-05,-561.6754240746159,1.6196811000506084,0.8656747236905389,2.073464194073939,0.6487539571500704,1.4171675184358077,3342.199256000051,-0.00022223608553146996,3.081737475598556,32.0,45.0,318.15,13.0,0.9821131888851904
4.368521608412266,0.05525800162922108,3.7690151452420806,-1.5093000389027724,4.599156682984576,3407.275164000108,1.3939773441370008e-05,-688.8140838705709,1.620105008284251,0.865886641776402,2.072238726384768,0.6482744223249922,1.6443516204745943,3414.038843999966,-0.00021005377674016934,2.890916305682453,33.0,45.0,318.15,13.0,0.9814563163823029
4.368520773947239,0.055254275081966356,3.7697468917862302,-1.5095187153491518,4.349854498229854,3235.9566920001525,1.3256527853511248e-05,-685.8074946638545,1.6200956304868062,0.8656670350455765,2.072808559238863,0.6482718888225006,1.5670921401182356,3362.676148000115,-0.00019883233860465917,2.891432716092767,34.0,45.0,318.15,13.0,0.9812082446352667
